Raw file	Experiment	Fraction	Enzyme	Enzyme mode	Enzyme first search	Enzyme mode first search	Use enzyme first search	Variable modifications	Multi modifications	Variable modifications first search	Use variable modifications first search	Requantify	Multiplicity	Max. missed cleavages	Labels0	LC-MS run type	Time-dependent recalibration	MS	MS/MS	MS3	MS/MS Submitted	MS/MS Submitted (SIL)	MS/MS Submitted (ISO)	MS/MS Submitted (PEAK)	MS/MS Identified	MS/MS Identified (SIL)	MS/MS Identified (ISO)	MS/MS Identified (PEAK)	MS/MS Identified [%]	MS/MS Identified (SIL) [%]	MS/MS Identified (ISO) [%]	MS/MS Identified (PEAK) [%]	Peptide Sequences Identified	Peaks	Peaks Sequenced	Peaks Sequenced [%]	Peaks Repeatedly Sequenced	Peaks Repeatedly Sequenced [%]	Isotope Patterns	Isotope Patterns Sequenced	Isotope Patterns Sequenced (z>1)	Isotope Patterns Sequenced [%]	Isotope Patterns Sequenced (z>1) [%]	Isotope Patterns Repeatedly Sequenced	Isotope Patterns Repeatedly Sequenced [%]	Recalibrated	Av. Absolute Mass Deviation [ppm]	Mass Standard Deviation [ppm]	Av. Absolute Mass Deviation [mDa]	Mass Standard Deviation [mDa]	Label free norm param
20160802_QEp2_SoDo_SA_LC12-13_SepA4-frac1	SepA4	1	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11341	76641	0	97606	55676	0	41930	18600	17512	0	1088	19.06	31.45	NaN	2.59	8864	786984	57416	7.3	10366	18.05	93869	37578	36529	40.03	44.67	11561	30.77	+	0.65692	0.92701	0.44441	0.66214	
20160802_QEp2_SoDo_SA_LC12-13_SepA4-frac2	SepA4	2	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10599	80430	0	98411	62449	0	35962	18694	17645	0	1049	19	28.26	NaN	2.92	9469	764641	62288	8.15	10488	16.84	105944	43415	41983	40.98	46.08	12918	29.75	+	0.70135	0.98308	0.48408	0.7214	
20160802_QEp2_SoDo_SA_LC12-13_SepA4-frac3	SepA4	3	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		12139	73044	0	91610	54478	0	37132	15706	14892	0	814	17.14	27.34	NaN	2.19	7484	843661	54810	6.5	9985	18.22	101991	36589	35007	35.87	41.24	11393	31.14	+	0.69164	0.96406	0.4935	0.73991	
20160802_QEp2_SoDo_SA_LC12-13_SepA4-frac3bis	SepA4	4	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		12060	72319	0	91407	53227	0	38180	16686	15520	0	1166	18.25	29.16	NaN	3.05	7537	968657	54375	5.61	9443	17.37	113872	36899	35412	32.4	37.46	10831	29.35	+	0.70931	0.99275	0.47561	0.70295	
20160802_QEp2_SoDo_SA_LC12-13_SepA4-frac4	SepA4	5	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10957	78329	0	97095	59563	0	37532	16650	15756	0	894	17.15	26.45	NaN	2.38	8277	803622	59412	7.39	10605	17.85	104310	40244	38559	38.58	43.48	12583	31.27	+	0.67952	0.94895	0.47313	0.705	
20160802_QEp2_SoDo_SA_LC12-13_SepA4-frac5	SepA4	6	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10254	81500	0	99181	63819	0	35362	17920	16946	0	974	18.07	26.55	NaN	2.75	9280	754119	63255	8.39	10745	16.99	105634	44003	42437	41.66	46.58	13430	30.52	+	0.68821	0.96331	0.4708	0.69937	
20160802_QEp2_SoDo_SA_LC12-13_SepA4-frac7	SepA4	7	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10350	81050	0	99451	62649	0	36802	17636	16696	0	940	17.73	26.65	NaN	2.55	8991	756939	63144	8.34	10379	16.44	106563	43961	42388	41.25	46.67	12867	29.27	+	0.65887	0.92976	0.44786	0.67526	
20160802_QEp2_SoDo_SA_LC12-13_SepA4-frac8	SepA4	8	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10104	83152	0	99395	66909	0	32486	20097	19217	0	880	20.22	28.72	NaN	2.71	10937	735948	66249	9	10252	15.47	111167	47853	46403	43.05	48.39	13480	28.17	+	0.68259	0.96449	0.47872	0.72688	
20160802_QEp2_SoDo_SA_LC12-13_SepA8	SepA8	100	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10351	89381	0	106844	71918	0	34926	31095	29270	0	1825	29.1	40.7	NaN	5.23	16371	770774	70836	9.19	11026	15.57	117649	50955	49620	43.31	48.3	14421	28.3	+	0.6982	0.98763	0.50021	0.75872	
20160802_QEp2_SoDo_SA_LC12-13_SepA8-frac1	SepA8	1	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10447	82007	0	98639	65375	0	33264	20890	19812	0	1078	21.18	30.31	NaN	3.24	11025	745764	65155	8.74	10097	15.5	109127	46635	45316	42.73	47.32	13031	27.94	+	0.68706	0.96585	0.48118	0.72003	
20160802_QEp2_SoDo_SA_LC12-13_SepA8-frac2	SepA8	2	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10711	80380	0	97493	63265	0	34228	20274	19257	0	1017	20.8	30.44	NaN	2.97	10410	747520	63147	8.45	10298	16.31	105881	44540	43175	42.07	47.06	12889	28.94	+	0.6942	0.97802	0.48561	0.73343	
20160802_QEp2_SoDo_SA_LC12-13_SepA8-frac3	SepA8	3	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10763	79861	0	98718	61004	0	37714	19126	18113	0	1013	19.37	29.69	NaN	2.69	9511	737741	61925	8.39	10103	16.31	101700	42508	41165	41.8	46.7	12604	29.65	+	0.68917	0.97105	0.47555	0.71081	
20160802_QEp2_SoDo_SA_LC12-13_SepA8-frac4	SepA8	4	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10255	80812	0	98119	63505	0	34614	19818	18915	0	903	20.2	29.79	NaN	2.61	10042	742822	62954	8.47	10533	16.73	104616	44166	42788	42.22	47.08	12970	29.37	+	0.68766	0.96938	0.4802	0.71892	
20160802_QEp2_SoDo_SA_LC12-13_SepA8-frac5	SepA8	5	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10210	81696	0	100057	63335	0	36722	19621	18488	0	1133	19.61	29.19	NaN	3.09	9725	725410	63459	8.75	10484	16.52	103501	44099	42786	42.61	47.31	13004	29.49	+	0.68003	0.95323	0.47086	0.70551	
20160802_QEp2_SoDo_SA_LC12-13_SepA8-frac6	SepA8	6	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10510	81187	0	98622	63752	0	34870	20162	18916	0	1246	20.44	29.67	NaN	3.57	10295	715919	63791	8.91	10221	16.02	103839	44895	43627	43.24	47.89	13051	29.07	+	0.684	0.96829	0.48602	0.73798	
20160802_QEp2_SoDo_SA_LC12-13_SepA8-frac7	SepA8	7	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10304	82584	0	100115	65053	0	35062	21265	20024	0	1241	21.24	30.78	NaN	3.54	10771	703980	64909	9.22	10431	16.07	102711	45679	44327	44.47	49.33	13354	29.23	+	0.67756	0.94556	0.47727	0.7077	
20160802_QEp2_SoDo_SA_LC12-13_SepA8-frac8	SepA8	8	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10141	82606	0	98561	66651	0	31910	20979	19953	0	1026	21.29	29.94	NaN	3.22	11095	733106	65914	8.99	10313	15.65	108048	47291	45976	43.77	48.65	13677	28.92	+	0.70376	0.99394	0.50206	0.76008	
20160802_QEp2_SoDo_SA_LC12-13_SepV3	SepV3	100	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11602	82875	0	102168	63582	0	38586	29841	27636	0	2205	29.21	43.47	NaN	5.71	13769	727171	61678	8.48	12154	19.71	92062	40799	39521	44.32	49.62	14637	35.88	+	0.70673	0.98709	0.51945	0.77298	
20160802_QEp2_SoDo_SA_LC12-13_SepV3-frac1	SepV3	1	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		12292	73037	0	91101	54973	0	36128	19092	17942	0	1150	20.96	32.64	NaN	3.18	8901	672566	53961	8.02	10876	20.16	79488	34974	33961	44	48.61	12977	37.1	+	0.68433	0.94741	0.48881	0.72227	
20160802_QEp2_SoDo_SA_LC12-13_SepV3-frac2	SepV3	2	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		12263	73787	0	91632	55942	0	35690	19816	18666	0	1150	21.63	33.37	NaN	3.22	9172	681806	54483	7.99	10982	20.16	80599	35290	34251	43.78	48.29	13191	37.38	+	0.67765	0.93794	0.48767	0.7163	
20160802_QEp2_SoDo_SA_LC12-13_SepV3-frac3	SepV3	3	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11667	75850	0	95206	56494	0	38712	19991	18342	0	1649	21	32.47	NaN	4.26	8977	669409	54981	8.21	11545	21	78243	35106	34010	44.87	49.3	13550	38.6	+	0.68527	0.95856	0.4903	0.73771	
20160802_QEp2_SoDo_SA_LC12-13_SepV3-frac4	SepV3	4	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		12041	74283	0	92649	55917	0	36732	19608	18384	0	1224	21.16	32.88	NaN	3.33	8859	659259	54183	8.22	11338	20.93	78225	34894	33833	44.61	49.2	13253	37.98	+	0.70012	0.96795	0.50965	0.75901	
20160802_QEp2_SoDo_SA_LC12-13_SepV3-frac5	SepV3	5	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11813	74720	0	93106	56334	0	36772	19165	17856	0	1309	20.58	31.7	NaN	3.56	8946	648026	54780	8.45	11339	20.7	77587	35244	34297	45.43	49.61	13312	37.77	+	0.70808	0.98548	0.50762	0.75359	
20160802_QEp2_SoDo_SA_LC12-13_SepV3-frac6	SepV3	6	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11980	75521	0	94345	56697	0	37648	20608	19125	0	1483	21.84	33.73	NaN	3.94	9426	668420	55203	8.26	11407	20.66	79081	35550	34539	44.95	49.24	13323	37.48	+	0.70048	0.98183	0.51219	0.77554	
20160802_QEp2_SoDo_SA_LC12-13_SepV3-frac7	SepV3	7	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11960	74307	0	92267	56347	0	35920	20692	19366	0	1326	22.43	34.37	NaN	3.69	9457	668361	54467	8.15	11449	21.02	78243	35126	34110	44.89	49.4	13525	38.5	+	0.70234	0.97922	0.50758	0.75545	
20160802_QEp2_SoDo_SA_LC12-13_SepV3-frac8	SepV3	8	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		12126	73968	0	92886	55050	0	37836	19141	17830	0	1311	20.61	32.39	NaN	3.46	8953	668719	54561	8.16	11089	20.32	78254	34782	33719	44.45	48.98	13035	37.48	+	0.70063	0.97524	0.50421	0.75524	
20160802_QEp2_SoDo_SA_LC12-13_SepV4	SepV4	100	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11627	78412	0	95618	61206	0	34412	24279	22389	0	1890	25.39	36.58	NaN	5.49	11193	738282	58985	7.99	11385	19.3	93247	40000	38838	42.9	48.55	13834	34.58	+	0.71369	0.99768	0.51818	0.77221	
20160802_QEp2_SoDo_SA_LC12-13_SepV4-frac1	SepV4	1	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		12473	75030	0	92886	57172	0	35714	17589	16324	0	1265	18.94	28.55	NaN	3.54	7577	714409	55669	7.79	11205	20.13	84122	36573	35621	43.48	48.07	13253	36.24	+	0.69544	0.96811	0.50239	0.74582	
20160802_QEp2_SoDo_SA_LC12-13_SepV4-frac2	SepV4	2	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		12545	74005	0	90874	57136	0	33738	17803	16547	0	1256	19.59	28.96	NaN	3.72	7691	722614	55394	7.67	10941	19.75	85520	36784	35829	43.01	47.59	13176	35.82	+	0.68194	0.94419	0.49268	0.73048	
20160802_QEp2_SoDo_SA_LC12-13_SepV4-frac3	SepV4	3	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11937	75568	0	93494	57642	0	35852	16689	15767	0	922	17.85	27.35	NaN	2.57	7234	717957	56412	7.86	11395	20.2	85490	37251	35879	43.57	48.17	13237	35.53	+	0.68264	0.94851	0.48489	0.71771	
20160802_QEp2_SoDo_SA_LC12-13_SepV4-frac4	SepV4	4	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11857	75653	0	93426	57880	0	35546	17368	16162	0	1206	18.59	27.92	NaN	3.39	7552	719708	55849	7.76	11499	20.59	84413	36773	35632	43.56	48.31	13498	36.71	+	0.69207	0.96964	0.50116	0.75512	
20160802_QEp2_SoDo_SA_LC12-13_SepV4-frac5	SepV4	5	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		12089	73815	0	91302	56328	0	34974	16007	15088	0	919	17.53	26.79	NaN	2.63	7256	683291	54655	8	11037	20.19	80533	35858	34802	44.53	48.76	13065	36.44	+	0.70155	0.97693	0.5034	0.74725	
20160802_QEp2_SoDo_SA_LC12-13_SepV4-frac6	SepV4	6	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11712	75317	0	93238	57396	0	35842	16216	15166	0	1050	17.39	26.42	NaN	2.93	7464	706611	55556	7.86	11479	20.66	83119	36605	35517	44.04	48.39	13331	36.42	+	0.6953	0.96278	0.49952	0.7418	
20160802_QEp2_SoDo_SA_LC12-13_SepV4-frac7	SepV4	7	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11960	74727	0	91832	57622	0	34210	17155	16031	0	1124	18.68	27.82	NaN	3.29	7687	702263	55380	7.89	11346	20.49	82952	36738	35712	44.29	48.68	13450	36.61	+	0.70544	0.98218	0.51537	0.77114	
20160802_QEp2_SoDo_SA_LC12-13_SepV4-frac8	SepV4	8	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		12103	74631	0	91727	57535	0	34192	16960	15750	0	1210	18.49	27.37	NaN	3.54	7531	717871	55423	7.72	11475	20.7	84502	36849	35800	43.61	48.2	13392	36.34	+	0.71507	0.99669	0.51617	0.76889	
20160802_QEp2_SoDo_SA_LC12-13_SepV8	SepV8	100	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11987	82066	0	101249	62883	0	38366	29916	27581	0	2335	29.55	43.86	NaN	6.09	13743	738679	60683	8.22	12228	20.15	91202	39755	38657	43.59	48.49	14607	36.74	+	0.70235	0.98663	0.51782	0.77728	
20160802_QEp2_SoDo_SA_LC12-13_SepV8-frac1	SepV8	1	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11503	76090	0	93739	58441	0	35298	18117	17015	0	1102	19.33	29.11	NaN	3.12	8163	747380	56088	7.5	11866	21.16	87324	36875	35464	42.23	47.49	13874	37.62	+	0.7359	1.0312	0.53801	0.81631	
20160802_QEp2_SoDo_SA_LC12-13_SepV8-frac2	SepV8	2	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11488	75462	0	92743	58181	0	34562	17894	16880	0	1014	19.29	29.01	NaN	2.93	8288	734768	55818	7.6	11615	20.81	86058	36817	35367	42.78	47.9	13604	36.95	+	0.71376	0.99006	0.51234	0.76229	
20160802_QEp2_SoDo_SA_LC12-13_SepV8-frac3	SepV8	3	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11401	75673	0	93743	57603	0	36140	16830	15821	0	1009	17.95	27.47	NaN	2.79	7913	727882	55617	7.64	11843	21.29	84307	36166	34622	42.9	48.26	13674	37.81	+	0.7142	0.98611	0.5042	0.7469	
20160802_QEp2_SoDo_SA_LC12-13_SepV8-frac4	SepV8	4	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11065	76784	0	94016	59552	0	34464	17128	16501	0	627	18.22	27.71	NaN	1.82	7966	756309	56343	7.45	12161	21.58	88594	37056	35486	41.83	47.27	14244	38.44	+	0.71825	0.99659	0.5156	0.76748	
20160802_QEp2_SoDo_SA_LC12-13_SepV8-frac5	SepV8	5	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10992	77439	0	95113	59765	0	35348	18629	17510	0	1119	19.59	29.3	NaN	3.17	8541	738620	57027	7.72	12011	21.06	88025	37484	35855	42.58	48.09	14202	37.89	+	0.72267	0.99815	0.51735	0.76394	
20160802_QEp2_SoDo_SA_LC12-13_SepV8-frac6	SepV8	6	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11116	76675	0	94919	58431	0	36488	17565	16449	0	1116	18.51	28.15	NaN	3.06	8124	748200	55988	7.48	12000	21.43	86802	36395	34848	41.93	47.29	13859	38.08	+	0.72544	1.0074	0.51805	0.76981	
20160802_QEp2_SoDo_SA_LC12-13_SepV8-frac7	SepV8	7	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11237	78602	0	98491	58713	0	39778	18885	17658	0	1227	19.17	30.08	NaN	3.08	8563	735975	56799	7.72	12220	21.51	85284	36277	34632	42.54	48.34	14113	38.9	+	0.71027	0.99059	0.50699	0.75471	
20160802_QEp2_SoDo_SA_LC12-13_SepV8-frac8	SepV8	8	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11362	77799	0	96183	59415	0	36768	18589	17524	0	1065	19.33	29.49	NaN	2.9	8293	716373	56767	7.92	12180	21.46	84679	36823	35349	43.49	49.32	14168	38.48	+	0.72736	1.011	0.52634	0.78284	
20160802_QEp2_SoDo_SA_LC12-13_SmoothP1acells	Smooth	100	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		8844	92038	0	101801	82275	0	19526	34657	33468	0	1189	34.04	40.68	NaN	6.09	22835	1077566	79832	7.41	8836	11.07	178726	65338	64209	36.56	39.51	13331	20.4	+	0.68306	0.97313	0.46671	0.70027	
20160802_QEp2_SoDo_SA_LC12-13_SmoothP1acells-frac1_160913114949	Smooth	1	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9378	84571	0	96734	72408	0	24326	22246	21576	0	670	23	29.8	NaN	2.75	13272	877948	71359	8.13	8762	12.28	142051	56000	54946	39.42	42.95	12387	22.12	+	0.65013	0.92428	0.4371	0.66108	
20160802_QEp2_SoDo_SA_LC12-13_SmoothP1acells-frac2	Smooth	2	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9439	84810	0	96762	72858	0	23904	22125	21488	0	637	22.87	29.49	NaN	2.66	13480	924676	72099	7.8	8743	12.13	144634	56371	55263	38.97	42.38	12749	22.62	+	0.65001	0.92137	0.44055	0.65954	
20160802_QEp2_SoDo_SA_LC12-13_SmoothP1acells-frac3	Smooth	3	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9619	83924	0	95101	72747	0	22354	22241	21674	0	567	23.39	29.79	NaN	2.54	13827	930476	71563	7.69	8648	12.08	145650	56561	55484	38.83	42.29	12613	22.3	+	0.65654	0.93125	0.44643	0.66947	
20160802_QEp2_SoDo_SA_LC12-13_SmoothP1acells-frac4	Smooth	4	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9280	84126	0	95747	72505	0	23242	20486	19932	0	554	21.4	27.49	NaN	2.38	12600	903369	71086	7.87	8814	12.4	142236	55506	54355	39.02	42.77	12810	23.08	+	0.65514	0.92475	0.44524	0.66722	
20160802_QEp2_SoDo_SA_LC12-13_SmoothP1acells-frac5	Smooth	5	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9130	84719	0	95364	74074	0	21290	20456	20026	0	430	21.45	27.04	NaN	2.02	12824	937599	72312	7.71	8865	12.26	147226	57223	56042	38.87	42.49	13035	22.78	+	0.65234	0.9294	0.4485	0.67942	
20160802_QEp2_SoDo_SA_LC12-13_SmoothP1acells-frac6	Smooth	6	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9363	83952	0	97587	70317	0	27270	20095	19609	0	486	20.59	27.89	NaN	1.78	12539	930000	70231	7.55	9090	12.94	139705	53624	52158	38.38	42.04	12744	23.77	+	0.67332	0.95262	0.46262	0.6922	
20160802_QEp2_SoDo_SA_LC12-13_SmoothP1acells-frac7	Smooth	7	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9528	83544	0	94925	72163	0	22762	21411	20823	0	588	22.56	28.86	NaN	2.58	13024	900872	70428	7.82	8894	12.63	139677	55235	54130	39.54	43.29	12838	23.24	+	0.66113	0.93885	0.45239	0.68251	
20160802_QEp2_SoDo_SA_LC12-13_SmoothP1acells-frac8	Smooth	8	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9119	84256	0	94380	74132	0	20248	20898	20387	0	511	22.14	27.5	NaN	2.52	12923	923606	72118	7.81	8586	11.91	147131	57658	56538	39.19	42.64	12765	22.14	+	0.64748	0.916	0.44234	0.66712	
20160802_QEp2_SoDo_SA_LC12-13_TV3	TV3	100	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9973	87955	0	107381	68529	0	38852	17849	17067	0	782	16.62	24.9	NaN	2.01	9514	893869	70007	7.83	10472	14.96	117434	47184	46539	40.18	42.25	14920	31.62	+	0.59769	0.85121	0.40183	0.61835	
20160802_QEp2_SoDo_SA_LC12-13_TV3-frac1	TV3	1	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10676	80154	0	99179	61129	0	38050	11235	10644	0	591	11.33	17.41	NaN	1.55	5668	788139	63067	8	9912	15.72	101482	41448	40858	40.84	42.71	13443	32.43	+	0.63053	0.88339	0.41964	0.63387	
20160802_QEp2_SoDo_SA_LC12-13_TV3-frac2	TV3	2	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10840	79268	0	98238	60298	0	37940	11245	10810	0	435	11.45	17.93	NaN	1.15	5853	767321	62302	8.12	9608	15.42	99602	41005	40494	41.17	43.09	13216	32.23	+	0.61018	0.86048	0.40638	0.61776	
20160802_QEp2_SoDo_SA_LC12-13_TV3-frac3	TV3	3	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10528	80256	0	99000	61512	0	37488	11794	11272	0	522	11.91	18.32	NaN	1.39	6210	851419	63527	7.46	9612	15.13	107031	41811	41221	39.06	40.97	13561	32.43	+	0.61761	0.86875	0.41749	0.63826	
20160802_QEp2_SoDo_SA_LC12-13_TV3-frac4	TV3	4	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9768	82080	0	99526	64634	0	34892	11540	11070	0	470	11.59	17.13	NaN	1.35	5902	880695	65424	7.43	10147	15.51	112467	44262	43590	39.36	41.38	14144	31.96	+	0.64372	0.90594	0.43653	0.67436	
20160802_QEp2_SoDo_SA_LC12-13_TV3-frac5	TV3	5	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10130	81403	0	100761	62045	0	38716	11979	11355	0	624	11.89	18.3	NaN	1.61	5645	835402	64061	7.67	9912	15.47	106108	42062	41412	39.64	41.78	13731	32.64	+	0.63863	0.90918	0.43316	0.66809	
20160802_QEp2_SoDo_SA_LC12-13_TV3-frac6	TV3	6	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10405	80404	0	99476	61332	0	38144	11426	10816	0	610	11.49	17.64	NaN	1.6	5614	841921	63267	7.51	9828	15.53	105487	41452	40846	39.3	41.39	13702	33.06	+	0.64157	0.89387	0.43584	0.66088	
20160802_QEp2_SoDo_SA_LC12-13_TV3-frac7	TV3	7	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11011	78305	0	97337	59273	0	38064	10561	10143	0	418	10.85	17.11	NaN	1.1	5192	805780	61538	7.64	9747	15.84	102111	39931	39307	39.11	41.03	13283	33.26	+	0.63113	0.88046	0.42947	0.64876	
20160802_QEp2_SoDo_SA_LC12-13_TV3-frac8	TV3	8	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10999	78176	0	97521	58831	0	38690	10574	9980	0	594	10.84	16.96	NaN	1.54	5184	794826	61360	7.72	9562	15.58	99516	39625	39046	39.82	41.8	13058	32.95	+	0.65568	0.90918	0.44137	0.66771	
20160802_QEp2_SoDo_SA_LC12-13_TV4	TV4	100	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10296	86229	0	106355	66103	0	40252	17251	16273	0	978	16.22	24.62	NaN	2.43	9198	765489	68267	8.92	10223	14.98	102728	44867	44233	43.68	46.11	14566	32.46	+	0.61831	0.88593	0.43536	0.67379	
20160802_QEp2_SoDo_SA_LC12-13_TV4-frac1	TV4	1	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10876	78754	0	98580	58928	0	39652	11275	10594	0	681	11.44	17.98	NaN	1.72	5754	733596	60975	8.31	9999	16.4	93816	39167	38557	41.75	43.94	13222	33.76	+	0.63081	0.88492	0.43146	0.65355	
20160802_QEp2_SoDo_SA_LC12-13_TV4-frac2	TV4	2	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		12246	72463	0	94313	50613	0	43700	10263	9520	0	743	10.88	18.81	NaN	1.7	5176	817918	53884	6.59	9278	17.22	90476	32669	32123	36.11	38.28	11389	34.86	+	0.61943	0.88179	0.43498	0.66455	
20160802_QEp2_SoDo_SA_LC12-13_TV4-frac3	TV4	3	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10849	79009	0	98170	59848	0	38322	11743	11129	0	614	11.96	18.6	NaN	1.6	6446	784321	61854	7.89	9853	15.93	98354	39996	39388	40.67	42.84	13313	33.29	+	0.61692	0.87314	0.43156	0.66766	
20160802_QEp2_SoDo_SA_LC12-13_TV4-frac4	TV4frac4bis	4	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10642	78847	0	98330	59364	0	38966	11012	10644	0	368	11.2	17.93	NaN	0.94	5847	770434	61310	7.96	10070	16.42	96795	39414	38767	40.72	42.97	13409	34.02	+	0.63875	0.89364	0.45244	0.69097	
