Gene names	Protein IDs	Majority protein IDs	Protein names	RA3	RA4	RA8	LA3	LA4	LA8	SepA3	SepA4	SepA8	RV3	RV4	RV8	LV3	LV4	LV8	SepV3	SepV4	SepV8
CD97	P48960;P48960-2;P48960-3	P48960;P48960-2;P48960-3	CD97 antigen;CD97 antigen subunit alpha;CD97 antigen subunit beta	23.6503137670806	23.0806002598425	25.0197101661932	23.2974010585072	24.5050642848198	23.8796086750701	20.8452143738054	24.656982546999	21.922015221212	23.5132813488945	21.5072681487164	23.6403076106838	23.7105130269118	23.2566671070917	NA	NA	NA	18.9651642434152
MARCKSL1	P49006	P49006	MARCKS-related protein	26.678284417021	25.1101238759099	26.3221330836433	24.4884884054603	24.8012426028987	24.0334707252773	25.4642283929562	26.3582191094868	24.9709263344839	24.8748804417756	25.1012931825391	25.2362256255101	25.0353599215734	25.2317289100539	24.4980793251821	24.5513337000982	NA	24.6570916148532
PXN	P49023;F5GZ78;P49023-2;H0YIE4	P49023;F5GZ78;P49023-2	Paxillin	27.2780823024898	26.8393004916768	28.118277101569	27.5655082952714	27.2026580355898	25.7114323508714	26.1566506538845	29.0166160580391	27.0832447651413	27.7957547139785	27.6308286795937	27.7197974933909	27.1399492629344	28.0519101406963	27.4894534342707	28.5782352750653	27.5618721025992	28.4575982448533
CAMLG	P49069;D6RIW3	P49069	Calcium signal-modulating cyclophilin ligand	24.2020227587299	22.9742479231776	23.2327025589464	22.2677376797882	NA	22.6854725663755	NA	23.8297769218329	24.1807104726045	23.5496897368263	23.0639150888143	23.3694620957983	22.3487864963193	21.9341630860326	22.5839403324405	NA	25.010519910719	NA
NR2C2	P49116;P49116-2;C9JKS0;H7C3L1;C9JMI6;H7C3R1;C9J2Y1	P49116;P49116-2	Nuclear receptor subfamily 2 group C member 2	NA	NA	22.519245590334	21.5601088885869	21.9248081551984	21.735911299346	NA	NA	NA	NA	NA	NA	NA	25.8466113606962	25.4514878299467	NA	NA	NA
MAPKAPK2	P49137;P49137-2	P49137;P49137-2	MAP kinase-activated protein kinase 2	27.936856263232	27.9506032386885	27.8457144783243	27.7479762791804	27.0396747930103	27.8621876483485	26.1677741508559	27.7396961567796	27.6984287131537	28.8586057380445	28.0637855158648	27.5919210789951	27.2154903416318	27.7776230426874	27.2116897485207	26.9213887894418	26.5794586603834	26.4032762947874
DNASE1L1	P49184;A6QRJ0;Q5HY40;E7ESG1;E7EUJ0	P49184;A6QRJ0	Deoxyribonuclease-1-like 1	23.6912570577515	25.4157067005258	23.7906436078291	22.5234155091359	23.5692947272549	23.804889632239	NA	NA	24.0550692336751	NA	23.3315599199884	NA	24.3218923220525	25.6779350864264	23.6890185855555	NA	NA	24.9333708119582
ALDH9A1	P49189;P49189-2	P49189;P49189-2	4-trimethylaminobutyraldehyde dehydrogenase	31.4895587058999	30.4940018136025	30.7059438421262	31.2452452421816	31.2087397121483	30.9880030736418	30.8552674526192	31.0984220718329	31.142179038617	30.9932097779011	31.2230846451088	31.238086014574	30.5693707892508	31.0910615273687	30.9351567522514	31.3837583207905	31.4604621613958	31.0764179693289
RPL34	P49207	P49207	60S ribosomal protein L34	26.9152462640222	28.1204540827358	28.2018171680746	28.1304064614657	28.5088463219065	27.9149042445712	27.7522581298834	27.3020816217846	28.1168900375901	28.1718351896997	28.2747098592985	27.5869203979367	26.7563364224675	27.9640000656973	26.9814171187747	26.8137224866112	27.229493621828	27.1754089906145
RPIA	P49247	P49247	Ribose-5-phosphate isomerase	24.4406943137608	23.9620812213495	NA	24.2606203879575	24.4071723140088	24.4867712032025	24.1207605752878	22.5502066128847	23.9266912384278	24.0191162724928	24.8034122178335	24.1782046725404	24.231106308897	23.5546160173623	24.3359267641575	24.31686154297	23.6034280375716	22.9598548124033
LMAN1	P49257	P49257	Protein ERGIC-53	31.0715035661983	31.0151808578137	30.9808726028064	30.89287355285	31.2687444379105	31.6154842881935	30.5902263614503	30.7531034107509	30.8058583638573	30.9598890738817	31.1555702435223	30.315920633286	30.5575513158241	31.3024738894376	31.2717524907477	30.5774071022313	30.425724131947	30.7016542774059
SLC11A2	P49281-2;P49281-5;P49281-3;P49281;F8W1P7;P49281-4;F8VWB0;F8VZL6;F8W154;F8W1C0;F8W1F2	P49281-2;P49281-5;P49281-3;P49281;F8W1P7;P49281-4	Natural resistance-associated macrophage protein 2	NA	NA	NA	NA	NA	NA	23.0616922264159	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NASP	P49321;P49321-3;P49321-4;P49321-2;E9PPR5;Q5T624;E9PRH9;H0YF33;E9PI86;H0YDS9;E9PNB5;E9PPQ8;E9PQG5;E9PAU3;E9PKR5	P49321;P49321-3;P49321-4;P49321-2	Nuclear autoantigenic sperm protein	28.6175437478189	28.480814171114	28.3118997535445	28.7900780412603	28.6123148696392	28.0662515740117	28.1981208872666	27.8847173821564	28.0708129326717	28.0912885665174	27.3898521329601	26.9999169299881	27.5175075642659	26.3449257031919	27.8825618013038	27.6100630770979	27.2088094676562	26.6704714836059
FASN	P49327;J3KTF0	P49327	Fatty acid synthase;[Acyl-carrier-protein] S-acetyltransferase;[Acyl-carrier-protein] S-malonyltransferase;3-oxoacyl-[acyl-carrier-protein] synthase;3-oxoacyl-[acyl-carrier-protein] reductase;3-hydroxyacyl-[acyl-carrier-protein] dehydratase;Enoyl-[acyl-carrier-protein] reductase;Oleoyl-[acyl-carrier-protein] hydrolase	30.5849510924935	30.1808005623642	31.9766456212591	31.4573829771126	32.5567066131563	31.4697575013766	32.9936147070447	34.6165910654497	32.1010551853623	30.4839494832557	31.7917632105872	31.2292873244251	31.1624896574621	29.9454495072592	27.8705012173729	28.7581806100629	28.7504382985532	29.9380349127893
CDK8	P49336;P49336-2;A0A0D9SFZ2;A0A0D9SEP3;F5H6D4	P49336;P49336-2;A0A0D9SFZ2	Cyclin-dependent kinase 8	NA	24.0204733847484	NA	NA	NA	NA	NA	23.1835754149193	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.1940017269555
FNTA	P49354;E9PQP6;P49354-2;H0YCW1;E9PN85;E9PK84	P49354;E9PQP6;P49354-2;H0YCW1	Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha	27.0489519362557	27.3066949073933	25.9853967297255	26.7986001452435	26.7012080907262	27.0827373635108	26.1852553520564	24.829244642384	26.2055692543866	26.8593465314065	27.1270146014499	25.4400606077676	26.8770124057021	26.8612412309035	26.650752009806	26.7193405621703	26.7879318443934	25.4656301717453
FNTB	P49356	P49356	Protein farnesyltransferase subunit beta	25.8968218444995	25.917660893205	25.8269439053089	25.6056054347753	25.3825818122681	25.9685993002691	25.3332331643622	24.5643020952747	24.8743645486748	25.9905993078969	25.0609340236304	25.741265968076	25.6377399228883	25.3567928664612	25.4724947623082	25.3638933183718	25.4495056086529	25.1183464197738
DHPS	P49366;A0A087WZK0;P49366-2;P49366-3;Q5J8M5;M0R253;M0QX43;B4E3M2;M0R264;M0R0V2;M0R0J4;M0QYZ7;M0R1T4;M0R1T2	P49366;A0A087WZK0;P49366-2;P49366-3;Q5J8M5	Deoxyhypusine synthase	22.2462360957937	22.3893729598508	NA	22.5137632512091	21.0919724951842	22.1747806432525	NA	NA	22.797230090214	22.2908648282164	NA	NA	21.5848579314798	22.1121302068752	23.3424523465198	NA	22.2402789204923	NA
CCT3	P49368;B4DUR8;Q5SZX6;E9PRC8;E9PQ35;Q5SZX9	P49368;B4DUR8	T-complex protein 1 subunit gamma	31.0903675751744	31.4696119632652	31.3661967969609	30.9311458428356	31.0773733754526	31.1399858444329	30.5638367848237	30.6233993104683	31.1466768276083	30.6013394578497	30.7176748020984	30.5343602091752	30.4145781464887	30.9069866733835	30.704295518564	30.7593082181311	30.571090168835	30.6783347942623
MRPL19	P49406;S4R3W9;S4R455;H7C2J0	P49406;S4R3W9	39S ribosomal protein L19, mitochondrial	27.7567817870842	27.3584203479124	27.6399627570808	27.2858620360058	27.9643857320144	27.991399705517	26.8145783589433	27.4047060570964	27.4846218220906	28.5798901958692	28.375879489811	28.0007766365556	28.6958762380064	28.3041724845287	28.3222534493733	28.4786558899889	28.9319348321157	27.5704388555703
ARRB1	P49407;E9PM35	P49407;E9PM35	Beta-arrestin-1	NA	21.2786105291211	22.6217845004782	22.8616624633363	22.6299648726494	22.2307546036195	NA	NA	NA	NA	19.0304731662384	NA	NA	NA	NA	NA	NA	NA
ARRB1	P49407-2;H0YET9	P49407-2	Beta-arrestin-1	25.8450324746265	26.1771973299859	27.1582697538759	27.6669553522195	26.8569746524655	26.5557133408715	25.6576640858486	26.6885918158316	26.2225273968342	26.5045643143626	26.4417868028007	23.8712653100159	25.3966288197673	24.9387192101105	27.8432601511965	24.4607023545915	25.6184332259984	25.9848537139932
TUFM	P49411;H3BNU3	P49411	Elongation factor Tu, mitochondrial	34.1600115090585	33.7024389006817	34.0180365627882	34.1831249472361	34.182237089344	34.2037609309688	34.1336923931546	34.3943903261757	34.2137158532698	34.4946456450241	34.7261367391889	34.5825081063428	34.5731123405864	34.5289228222958	34.3452626027283	34.591118566204	34.8111996782493	34.538725471806
AMPH	P49418;P49418-2;H0Y7T8	P49418;P49418-2	Amphiphysin	21.7840069418418	22.8214703787945	23.5695265227311	23.9275956927493	24.4111871777936	24.0913591936328	NA	23.9939493626803	24.2981006148613	24.8519095138951	23.5957100376699	NA	23.6819606904695	24.9680279445921	23.9820702667709	21.9926189173799	23.3386493447747	22.9592888276801
ALDH7A1	P49419-2;P49419;P49419-4;F8VS02;P49419-3;H0YHM6;F8VVF2;F8WDY6;F8WD33	P49419-2;P49419;P49419-4;F8VS02;P49419-3	Alpha-aminoadipic semialdehyde dehydrogenase	31.0907461359325	31.0932673389698	30.9795104130717	31.1322220056916	31.53375706609	31.4827000220983	30.503889837301	30.8650379350604	31.0304560116025	31.4402051964563	31.7644190353854	31.0964754959999	31.4347483281633	31.6741306444143	31.2490942425336	31.4768226708306	31.4615358857653	31.3125706788751
CDC34	P49427;U3KQ77;U3KPV8;U3KQP9	P49427	Ubiquitin-conjugating enzyme E2 R1	25.1034158828975	25.0872773308599	25.4651630634685	25.5827350973288	23.440884371292	24.7222363624489	25.2229511093473	23.7342787886155	24.7979325914222	25.2817829072906	24.8417735534394	27.6080193498096	25.9401764666296	25.2233562831662	25.0016143574971	NA	26.8959672015274	24.892775141165
INPP1	P49441;E7ET59;E7EUX4;E7ENF2;C9J173;B8ZZF6;C9J128;C9J2Z6;C9J2N5	P49441;E7ET59;E7EUX4;E7ENF2	Inositol polyphosphate 1-phosphatase	25.9397954801235	26.0131851526388	25.9783433560882	26.0260791305545	26.333642642841	26.7854394968082	26.328139102146	26.4022518439402	27.1466646903004	24.6945019992015	25.4178002473052	25.4395851455345	25.004274653065	24.8924045898955	24.324229450036	25.206575616824	24.4427835707952	25.0719791437066
GLUD2	P49448	P49448	Glutamate dehydrogenase 2, mitochondrial	23.9115024411247	22.7064083291515	NA	23.1316334308385	NA	NA	NA	NA	NA	23.015717896171	25.1179502708777	NA	23.1448847413952	26.7198627574673	21.3086923184537	NA	24.4296917590749	NA
SRP9	P49458;E9PE20;P49458-2	P49458;E9PE20;P49458-2	Signal recognition particle 9 kDa protein	27.249795013401	27.0491597275625	26.4829307733116	26.2000591065404	25.8415336360821	27.1564384942669	25.1715775340592	25.8421333546834	25.8976298248458	25.2745143709612	26.2326074192273	26.7182956041955	25.7262703468993	26.704246039749	26.1887866732037	27.363859907572	26.0513604773896	24.7843165341251
AARS	P49588;P49588-2;H3BPK7	P49588;P49588-2	Alanine--tRNA ligase, cytoplasmic	29.9674673566476	30.0484323270151	30.041399223603	29.9725431681415	30.0775007151447	30.0129188499079	29.6796943152581	30.0662515740117	29.6497760531427	30.2591212134054	29.7223731821219	29.4606281528323	29.6428569685844	29.7389395927991	29.5007786170401	29.723643031253	28.8811618626106	29.6379437102057
CARS	P49589-3;P49589;E9PLP0	P49589-3;P49589	Cysteine--tRNA ligase, cytoplasmic	28.1433108839681	28.1527689868298	28.1872581245448	27.7727240300047	27.8193984310182	28.8103552068781	27.4169148867123	27.5223053074569	27.476069411158	28.084613858828	27.353128514226	28.353128514226	27.8209204219188	27.8631925370743	28.099739229321	27.410702102404	27.0076359082701	27.354137980185
HARS2	P49590;P49590-2;B4DQ67;D6RJE6;D6RB22	P49590;P49590-2;B4DQ67	Probable histidine--tRNA ligase, mitochondrial	28.4845834111682	27.4314941611139	27.7424614812164	27.933764752601	27.6370627277844	28.788803149824	26.8683242745438	27.5222304652894	27.998626408807	27.9278443183141	28.1653320291221	28.2608715941392	28.4316535573179	28.4921688983468	28.5481174131032	28.6181741432927	27.7305263172246	27.870030805291
SARS	P49591;Q5T5C7	P49591;Q5T5C7	Serine--tRNA ligase, cytoplasmic	29.5171696218267	29.7721734220647	29.5685737501712	29.9579536835404	29.6198888256121	30.1566554753314	29.5833378407422	29.4754317302584	29.3910001879615	29.6745516111358	29.5431651656592	28.9143340319078	29.3442865943637	29.2957907904177	28.8094661588111	28.6154404379468	28.9975500919554	28.3717733214995
PPM1F	P49593;P49593-2;A8MX49;B5MCT7;C9J2F3;C9JL74	P49593;P49593-2;A8MX49;B5MCT7	Protein phosphatase 1F	27.6352645458132	27.2488002695468	27.6380991218623	28.1053955882355	27.5264156589772	27.5258185169815	26.9134212226139	27.0452065659058	26.9877185304323	26.8059967010036	26.9796739437662	27.6010205949816	27.5476762669248	27.1948847240195	26.7570998205138	26.9801099350179	26.8143338757973	27.4323706223813
DGKG	P49619;P49619-3;P49619-2;H7C0L0	P49619;P49619-3;P49619-2	Diacylglycerol kinase gamma	26.5814713892173	26.4270398922154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.9598724958486	NA	NA
MAN2A2	P49641;P49641-1;H0YNG5;A0A0C4DGL1;P49641-2;H0YKT0;H0YKM7;H0YKH9;H0YLU3;H0YLL4;H0YMU0;H0YNC8;H0YL67	P49641;P49641-1;H0YNG5;A0A0C4DGL1;P49641-2	Alpha-mannosidase 2x;Alpha-mannosidase	22.914023741544	23.2214030345017	23.073867632729	23.462887641679	23.1865858053239	22.9117218596431	NA	23.1350986414103	23.4135132720574	21.5663941371088	21.4746189549725	22.6940449573712	21.1554853198432	23.2788090072576	21.7833675733397	NA	23.75837125361	24.0550692336751
PRIM1	P49642;F8VNY2;F8VSB2;H0YIP2	P49642;F8VNY2;F8VSB2	DNA primase small subunit;DNA primase	NA	23.8657075996781	24.8129395301896	NA	NA	23.9502917520107	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PRIM2	P49643;P49643-2;A0A096LP51	P49643	DNA primase large subunit	NA	NA	NA	NA	NA	NA	NA	22.9159938641764	21.8417255731596	NA	NA	NA	NA	NA	NA	23.1000180615581	22.3457582361913	23.0160070696608
CASP4	P49662;P49662-2;A0A087WZP8;E9PMT1;P51878;P51878-3;P51878-6;P51878-2;P51878-5;H0YD34;H7C0P5	P49662;P49662-2;A0A087WZP8	Caspase-4;Caspase-4 subunit 1;Caspase-4 subunit 2;Caspase	22.9356204538313	22.2086606518285	22.9272701545105	23.0586900472232	22.7105130269118	22.5156170737234	NA	21.9516973587203	NA	NA	NA	NA	22.1887300891611	NA	NA	26.1223809372403	NA	NA
CSNK1E	P49674;B0QY35;B0QY34;H0Y645;H0Y5S9;H0Y682	P49674;B0QY35;B0QY34;H0Y645	Casein kinase I isoform epsilon	NA	NA	24.2420541155744	22.7621484228017	24.2664228386558	NA	NA	24.4296917590749	NA	24.7574559347419	NA	NA	24.1014935707665	23.2965611428765	22.7178512677632	NA	NA	24.7484242316907
CTCF	P49711;P49711-2	P49711;P49711-2	Transcriptional repressor CTCF	25.3086576044884	26.0702806635224	25.4271678048867	25.8677117852125	25.7315106676695	25.6221532804145	NA	24.899751503411	24.4061344038626	24.5580661135453	26.1621558812041	25.937148209024	25.7714022177415	26.2534245276561	25.1175936438419	26.0665492707897	NA	23.9157933265483
CEBPD	P49716	P49716	CCAAT/enhancer-binding protein delta	23.425728133037	22.3015933174845	24.1185444534375	23.2395653170112	23.3274539641549	NA	NA	NA	NA	23.5492196887515	22.5153523877345	23.9304861420825	NA	NA	NA	25.024706151078	NA	NA
PSMB3	P49720	P49720	Proteasome subunit beta type-3	28.0867915885785	27.5138987572373	27.7668610737042	28.1457905356725	28.1341332173231	28.5094127733021	27.2239822371517	26.2879236963539	28.1649965130726	27.963559177913	27.6935186484857	27.5509082107335	27.8076557129244	28.2843623987253	28.2921523239142	28.5489625664185	28.584449385236	28.6806670129105
PSMB2	P49721;A0A087WVV1	P49721;A0A087WVV1	Proteasome subunit beta type-2	29.3497163424533	29.1073177007995	29.1437487793686	29.5795845382344	29.2763083151272	29.3229195780615	28.0228981629484	28.7645534945143	28.7661344263821	28.7785945861928	29.2892745118464	28.5321505478251	29.1454990330534	28.6716866121573	28.9857115852261	28.2928105577892	28.692754095388	28.4095291631004
MCM2	P49736;C9J013;C9JZ21;F8WDM3	P49736	DNA replication licensing factor MCM2	21.807820281187	19.8989437884612	21.8598820362458	22.4944337369803	21.9317849573516	NA	26.0072937181229	20.3936208881206	21.64838391601	21.4473314748654	NA	21.3421267674668	NA	21.3765536088465	22.1064862645638	22.572814005632	20.1321984673072	24.904674675396
THBS3	P49746;F5H4Z8;P49746-2;Q2HIZ1;B4DQH6	P49746;F5H4Z8;P49746-2	Thrombospondin-3	23.2286719245021	26.5586646543679	26.2890853858292	26.5356992131156	26.5413678468907	26.0534128672005	NA	24.8212367944061	24.5697582809711	22.170416558762	23.1531518240644	22.723153457728	21.5333126202787	21.9154286412478	22.2015592038125	23.8510993457115	23.8669340202543	24.2783127607091
ACADVL	P49748-3;P49748;P49748-2;G3V1M7;K7EQP4;J3QRJ8;K7EJW8;J3KSR4;J3KS89;K7EMF8	P49748-3;P49748;P49748-2	Very long-chain specific acyl-CoA dehydrogenase, mitochondrial	34.795367673053	34.0599657314617	34.3723079923384	34.5373374307696	34.5934023255534	34.6629936769671	34.5764951121723	34.5340934654482	34.7919281271615	35.3256292683788	35.1460394808601	35.0535876518365	35.4062885158507	35.4519417056639	35.3244896723018	35.6613220636011	35.4232964262735	35.189840145607
YLPM1	P49750-4;P49750;P49750-3;H0YIQ2;F8VU51;H0YI23;U3KQT9	P49750-4;P49750;P49750-3;H0YIQ2;F8VU51	YLP motif-containing protein 1	22.7377894997231	25.4804675221898	25.9832886857715	24.5343342328233	24.7002293018681	25.0683751686414	24.6794392928984	21.0574841187989	20.8398434878032	26.3787014002412	25.1109203729438	NA	26.2546143198326	21.7666841845824	24.4758066434759	22.0237760074213	20.5387686647217	26.0466018122704
VPS41	P49754;P49754-2;P49754-3;C9J3F8;H7BXH3;C9JZ11;C9J2U9;H7BZX6;H7C0K2	P49754;P49754-2;P49754-3	Vacuolar protein sorting-associated protein 41 homolog	25.6757834957948	25.6052097887283	25.3687630107923	25.5868917727511	25.5708586244713	25.957483268075	23.3705267172217	20.0167212498873	24.9560655600224	24.9641102665942	25.650587684384	25.5757421170998	24.2862322946174	23.4487182574644	23.2671375748809	23.9289513119559	24.6098095303565	22.7819079525733
TMED10	P49755;G3V2K7	P49755	Transmembrane emp24 domain-containing protein 10	29.6759987993121	29.674181166907	30.1186731607433	29.8570636683356	30.1790214339591	29.7977501966106	29.602543415295	29.6968049333771	29.1011929779868	29.471929125642	29.7427023921364	29.7418188553524	29.5081662865223	29.2394979433466	29.4721422339842	29.1676066863168	28.9599167035135	28.7018029756391
RBM25	P49756;P49756-2;P49756-3;E9PQU5;H0YE46;E9PSE8;P49756-4	P49756	RNA-binding protein 25	25.8082574012287	27.874259002356	27.0754109235208	26.8945802169236	26.9978730713324	26.625334281542	25.5210024994553	26.1242361892005	26.2226010949066	25.673817365463	25.2034797435522	26.6719565017925	24.9235211755375	25.2513309969934	24.7559291116119	25.0333446908536	25.6154334217836	24.5317788437443
NUMB	P49757-2;P49757-4;P49757-6;P49757-5;P49757-9	P49757-2;P49757-4;P49757-6;P49757-5	Protein numb homolog	24.715810791382	25.6140575946404	25.6927208447561	25.8889260352834	25.8530763094825	24.7437073596627	22.9801709632801	NA	23.4421507820483	24.467870188648	25.3231988308416	NA	24.3325845856539	23.1352552416146	25.0183523354662	23.5295763917863	24.6394798235093	24.5734035708795
RGS6	P49758;P49758-6;P49758-11;P49758-7;P49758-10;P49758-9;P49758-16;P49758-5;P49758-8;P49758-13;P49758-14;P49758-15;P49758-2;P49758-3;A0A0A0MRA9;B7Z2N1;A0A087WTW9;B7Z7N5;P49758-12;B7Z223;A0A0A0MRI6;Q5T3H5	P49758;P49758-6;P49758-11;P49758-7;P49758-10;P49758-9;P49758-16;P49758-5;P49758-8;P49758-13;P49758-14;P49758-15;P49758-2;P49758-3;A0A0A0MRA9;B7Z2N1;A0A087WTW9;B7Z7N5;P49758-12	Regulator of G-protein signaling 6	28.267762678743	28.8357214596471	28.1755517586746	27.9811993370488	27.5609251894038	25.6362745700507	26.3666137006023	26.6772092832658	26.7701422219925	26.5703230357558	27.505291486853	25.0282099402618	26.4000541394533	26.7619253167434	25.7784379298734	26.4083876654874	26.5286229377799	23.6635120672686
